Title,Price,Release Date,Tags,Description,Reviews,URL
Brotato,Free,"23 Jun, 2023","['Roguelike', 'Singleplayer', 'Action Roguelike', 'Sci-fi', 'Bullet Hell', 'Survival', 'Arena Shooter', 'Roguelite', 'Hack and Slash', 'Local Co-Op', 'Replay Value', 'Arcade', 'Multiplayer', 'Casual', 'Top-Down Shooter', 'Action', 'Controller', 'RPG', '2D', 'Co-op']",Brotato is a top-down arena shooter roguelite where you play a potato wielding up to 6 weapons at a time to fight off hordes of aliens. Choose from a variety of traits and items to create unique builds and survive until help arrives.,"- 95% of the 2,017 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1942280/Brotato/?snr=1_7_7_7000_150_8
[NINJA GAIDEN: Master Collection] NINJA GAIDEN Σ2,Free,"9 Jun, 2021","['Action', 'Violent', 'Gore', 'Hack and Slash', 'Adventure', 'Ninja', 'Singleplayer', 'Character Action Game', 'Difficult', 'Spectacle fighter', 'Nudity', 'Sexual Content', 'Controller', 'Third Person', 'Female Protagonist']",3 high speed ninja action titles are now available in one package!,- 69% of the 23 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1580790/NINJA_GAIDEN_Master_Collection_NINJA_GAIDEN_S2/?snr=1_7_7_7000_150_8
This War of Mine,Free,"14 Nov, 2014","['Survival', 'War', 'Atmospheric', 'Singleplayer', 'Strategy', 'Choices Matter', 'Simulation', 'Crafting', 'Base Building', 'Resource Management', 'Post-apocalyptic', 'Story Rich', 'Management', 'Indie', 'Emotional', 'Realistic', '2.5D', 'Psychological', 'Drama', 'Stealth']","In This War Of Mine you do not play as an elite soldier, rather a group of civilians trying to survive in a besieged city; struggling with lack of food, medicine and constant danger from snipers and hostile scavengers. The game provides an experience of war seen from an entirely new angle.","- 94% of the 60,528 user reviews for this game are positive.This product has experienced one or more periods of off-topic review activity.  Based on your preferences, the reviews within these periods have been excluded from this product's Review Score.",https://store.steampowered.com/app/282070/This_War_of_Mine/?snr=1_7_7_7000_150_8
Crusader Kings III: Tours & Tournaments,Free,"11 May, 2023","['Strategy', 'RPG', 'Simulation', 'Medieval']",N/A,"- 76% of the 1,356 user reviews for this game are positive.",https://store.steampowered.com/app/2311920/Crusader_Kings_III_Tours__Tournaments/?snr=1_7_7_7000_150_8
The Isle,Free,"1 Dec, 2015","['Dinosaurs', 'Survival', 'Open World', 'Multiplayer', 'Simulation', 'Hunting', 'Realistic', 'Massively Multiplayer', 'Adventure', 'Early Access', 'Action', 'Third Person', 'Horror', 'Co-op', 'Sandbox', 'Walking Simulator', 'Strategy', 'Team-Based', 'RPG', 'Indie']",Experience fierce open world survival gameplay as you attempt to stay alive on an unforgiving island inhabited by dinosaurs! Hunt. Grow. Survive.,"- 76% of the 1,726 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/376210/The_Isle/?snr=1_7_7_7000_150_8
STALCRAFT: X,Free,"9 Dec, 2022","['Free to Play', 'MMORPG', 'FPS', 'Multiplayer', 'Shooter', 'Action', 'Adventure', 'First-Person', 'Atmospheric', 'Looter Shooter', 'Horror', 'Massively Multiplayer', 'PvP', 'RPG', 'Combat', 'Tactical', 'Story Rich', 'PvE', 'Team-Based', 'Alternate History']","STALCRAFT: X is the largest online game set in the open world of the Chernobyl Exclusion Zone. Dive into this universe, filled with mutants and anomalies alone or with friends — unforgettable experiences are guaranteed!","- 72% of the 3,032 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1818450/STALCRAFT_X/?snr=1_7_7_7000_150_8
Sky: Children of the Light,Free,"10 Apr, 2024","['Early Access', 'Cozy', 'MMORPG', 'Multiplayer', 'Relaxing', 'Adventure', 'Indie', 'Exploration', 'Massively Multiplayer', 'Puzzle', 'Emotional', 'Casual', 'Atmospheric', 'Cute', 'Online Co-Op', '3D', 'RPG', 'Character Customization', 'Family Friendly', 'Fantasy']","Sky: Children of the Light is a peaceful, award-winning MMO from the creators of Journey. Explore a beautifully-animated kingdom across seven realms and create enriching memories with other players in this delightful puzzle-adventure game.",- 84% of the 636 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2325290/Sky_Children_of_the_Light/?snr=1_7_7_7000_150_8
Starfield,Free,"5 Sep, 2023","['Space', 'Singleplayer', 'Open World', 'RPG', 'Sci-fi', 'Exploration', 'First-Person', 'Character Customization', 'Story Rich', 'Action-Adventure', 'Third Person', 'Adventure', 'Action RPG', 'Atmospheric', 'Moddable', 'Action', 'Space Sim', 'Cinematic', 'Realistic', 'Great Soundtrack']","Starfield is the first new universe in 25 years from Bethesda Game Studios, the award-winning creators of The Elder Scrolls V: Skyrim and Fallout 4.",- 54% of the 732 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1716740/Starfield/?snr=1_7_7_7000_150_8
Lost Judgment,Free,"14 Sep, 2022","['Action', 'Adventure', ""Beat 'em up"", 'Action-Adventure', '3D Fighter', 'Cinematic', 'Realistic', 'Third Person', 'Hack and Slash', 'Crime', 'Conspiracy', 'Detective', 'Dark', 'Drama', 'Foreign', 'Investigation', 'Gambling', 'Martial Arts', 'Logic', 'Modern']","When a police officer discloses the murder of the student teacher who bullied his son to suicide, the twisted secrets of a Yokohama, high school bleed out. Nothing, in this case, is black and white.",- 93% of the 174 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2058190/Lost_Judgment/?snr=1_7_7_7000_150_8
Barony,Free,"23 Jun, 2015","['Dungeon Crawler', 'Action Roguelike', 'Fantasy', 'Online Co-Op', 'First-Person', 'Co-op Campaign', 'Local Co-Op', 'Co-op', 'Immersive Sim', 'Split Screen', 'RPG', 'Roguelike', 'Difficult', 'Pixel Graphics', '4 Player Local', 'Action RPG', 'Voxel', 'Singleplayer', 'Moddable', 'Indie']","Barony is the premier first-person roguelike with cooperative play! Adventure alone, or gather a party with iconic and unusual RPG classes to face off against the brutal dungeons. Test your resourcefulness, wits, and friendships, on your quest to lift the evil lich's curse!",- 95% of the 247 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/371970/Barony/?snr=1_7_7_7000_150_8
Slay the Princess — The Pristine Cut,Free,"23 Oct, 2023","['Visual Novel', 'Choices Matter', 'Psychological Horror', 'Horror', 'Choose Your Own Adventure', 'Story Rich', 'Interactive Fiction', 'Romance', 'Dating Sim', 'Point & Click', 'Adventure', 'Lore-Rich', 'CRPG', 'First-Person', 'RPG', 'Walking Simulator', 'Simulation', 'Dark Humor', 'Comic Book', 'Hand-drawn']",You're here to slay the princess. Don't believe her lies.,"- 96% of the 1,271 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1989270/Slay_the_Princess__The_Pristine_Cut/?snr=1_7_7_7000_150_8
House Flipper 2,Free,"14 Dec, 2023","['Co-op', 'Online Co-Op', 'Simulation', 'Building', 'Design & Illustration', 'Casual', 'Relaxing', 'Sandbox', 'Family Friendly', 'Destruction', '3D', 'Immersive Sim', 'First-Person', 'Singleplayer', 'Colorful', 'Education', 'Indie', 'Base Building', 'Realistic', 'Replay Value']",It's time to dust off your hammer - House Flipper is back in a brand-new fashion! Buy and renovate run-down houses! Or maybe you want to build new ones? Now you can! Start as a rookie Flipper and make a fortune by helping out the community of the charming town of Pinnacove.,- 83% of the 454 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1190970/House_Flipper_2/?snr=1_7_7_7000_150_8
The Lord of the Rings: Return to Moria™,Free,"27 Aug, 2024","['Open World Survival Craft', 'Base Building', 'Dwarf', 'Survival', 'Exploration', 'Crafting', 'Online Co-Op', 'Building', 'Adventure', 'Action-Adventure', 'Open World', 'PvE', 'Multiplayer', 'Sandbox', 'RPG', 'Action', 'Character Customization', 'Third Person', 'Singleplayer', '3D']","The only survival crafting game set in the Fourth Age of Middle-earth™. Embark on an epic journey to reclaim the Dwarven homeland of Moria, and explore, craft, and build in procedurally generated worlds. Play as a solo adventurer, or join friends in co-op gameplay for up to 8 players.",- 82% of the 708 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2933130/The_Lord_of_the_Rings_Return_to_Moria/?snr=1_7_7_7000_150_8
TEKKEN 8,Free,"25 Jan, 2024","['Fighting', '3D Fighter', 'Action', 'Multiplayer', 'Local Multiplayer', 'eSports', 'Arcade', 'PvP', 'Singleplayer', 'Competitive', 'Martial Arts', 'Character Customization', 'Casual', 'Great Soundtrack', 'Anime', 'Difficult', 'Controller', 'Story Rich', 'Sexual Content', 'Nudity']","Get ready for the next chapter in the legendary fighting game franchise, TEKKEN 8.","- 64% of the 1,068 user reviews in the last 30 days are positive.This product has experienced one or more periods of off-topic review activity.  Based on your preferences, the reviews within these periods have been excluded from this product's Review Score.",https://store.steampowered.com/app/1778820/TEKKEN_8/?snr=1_7_7_7000_150_8
The Roottrees are Dead,Free,"15 Jan, 2025","['Puzzle', 'Mystery', 'Detective', 'Atmospheric', 'Story Rich', 'Point & Click', ""1990's"", 'Singleplayer', 'Adventure', 'Investigation', 'Logic', 'Interactive Fiction', 'Retro', 'Indie', 'Stylized', '2D', 'Casual', 'Noir', 'Alternate History', 'Immersive']","A genealogical mystery straight out of 1998. Scour the early Internet for clues, uncover hidden connections, and piece together the family tree behind the secretive Roottree Corporation.",- 97% of the 519 user reviews for this game are positive.,https://store.steampowered.com/app/2754380/The_Roottrees_are_Dead/?snr=1_7_7_7000_150_8
PowerWash Simulator,Free,"14 Jul, 2022","['Casual', 'Relaxing', 'Simulation', 'Multiplayer', 'First-Person', '3D', 'Sandbox', 'Funny', 'Co-op', 'Immersive Sim', 'Online Co-Op', 'Family Friendly', 'Colorful', 'Story Rich', 'Realistic', 'Wholesome', 'Singleplayer', 'Indie', 'Cozy', 'Atmospheric']","Release the Pressure with PowerWash Simulator! Wash away your worries with the soothing sounds of high-pressure water. Fire up your power washer and blast away every speck of dirt and grime you can find, all with the simple satisfaction of power-washing to a sparkling finish.",- 97% of the 570 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1290000/PowerWash_Simulator/?snr=1_7_7_7000_150_8
Sekiro™: Shadows Die Twice - GOTY Edition,Free,"21 Mar, 2019","['Souls-like', 'Difficult', 'Action', 'Singleplayer', 'Ninja', 'Stealth', 'Adventure', 'Third Person', 'Open World', 'Story Rich', 'Violent', 'Atmospheric', 'Assassin', 'Dark Fantasy', 'Hack and Slash', 'RPG', 'Gore', 'Great Soundtrack', 'Rhythm', 'Dark']","Game of the Year - The Game Awards 2019 Best Action Game of 2019 - IGN Carve your own clever path to vengeance in the award winning adventure from developer FromSoftware, creators of Bloodborne and the Dark Souls series. Take Revenge. Restore Your Honor. Kill Ingeniously.","- 93% of the 3,067 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/814380/Sekiro_Shadows_Die_Twice__GOTY_Edition/?snr=1_7_7_7000_150_8
Enlisted,Free,"16 Jul, 2024","['FPS', 'World War II', 'Multiplayer', 'Shooter', 'PvP', 'Vehicular Combat', 'First-Person', 'Team-Based', 'Action', '3D', 'Realistic', 'War', 'Free to Play', 'Co-op', 'Simulation', 'Massively Multiplayer', 'Online Co-Op', 'Gore', 'PvE', 'Singleplayer']","In Enlisted, you are not only commanding a single soldier, but an entire squad! This MMO squad based shooter recreates the key battles of the bloodiest war of the 20th century, with hundreds of soldiers, tanks and aircraft taking part in each battle.","- 80% of the 2,161 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2051620/Enlisted/?snr=1_7_7_7000_150_8
PGA TOUR 2K23,Free,"13 Oct, 2022","['Sports', 'Simulation', 'RPG', 'Golf', 'Third Person', 'PvP', 'Singleplayer', 'Local Multiplayer', 'Local Co-Op', 'Controller', '4 Player Local', 'Multiplayer']","Hit the links with more swagger in PGA TOUR 2K23. Now featuring playable male and female pros, including Tiger Woods, new licensed courses, more control options, an authentic PGA TOUR MyCAREER, Course Designer, and new MyPLAYER Skills and Archetypes! PGA TOUR 2K23. More Golf. More Game.",- 79% of the 99 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1588010/PGA_TOUR_2K23/?snr=1_7_7_7000_150_8
Cuphead,Free,"29 Sep, 2017","['Difficult', 'Cartoon', 'Co-op', 'Platformer', 'Great Soundtrack', 'Local Co-Op', '2D', 'Hand-drawn', 'Multiplayer', 'Indie', 'Retro', 'Cartoony', 'Bullet Hell', 'Action', ""Shoot 'Em Up"", 'Singleplayer', 'Side Scroller', 'Colorful', 'Funny', 'Souls-like']","Cuphead is a classic run and gun action game heavily focused on boss battles. Inspired by cartoons of the 1930s, the visuals and audio are painstakingly created with the same techniques of the era, i.e. traditional hand drawn cel animation, watercolor backgrounds, and original jazz recordings.","- 95% of the 2,723 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/268910/Cuphead/?snr=1_7_7_7000_150_8
ENDLESS™ Space 2,Free,"18 May, 2017","['Strategy', 'Space', 'Sci-fi', '4X', 'Turn-Based Strategy', 'Multiplayer', 'Turn-Based', 'Grand Strategy', 'Great Soundtrack', 'Singleplayer', 'Action', 'Open World', 'War', 'Atmospheric', 'Moddable', 'Co-op', 'Sandbox', 'RPG', 'Indie', 'RTS']","ENDLESS™ Space 2 is a Strategic Space Opera, featuring the compelling “just one more turn” gameplay, set in the mysterious ENDLESS™ Universe. As the leader of your civilization, will you impose your vision and build the greatest stellar empire?",- 81% of the 74 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/392110/ENDLESS_Space_2/?snr=1_7_7_7000_150_8
Slime Rancher 2,Free,"22 Sep, 2022","['Early Access', 'Cute', 'Relaxing', 'Colorful', 'Open World', 'Singleplayer', 'First-Person', 'Creature Collector', 'Adventure', 'Simulation', 'Family Friendly', 'Casual', 'Female Protagonist', '3D', 'Fantasy', 'Building', 'Multiplayer', 'Action-Adventure', 'FPS', 'Action']","Continue the adventures of Beatrix LeBeau as she journeys across the Slime Sea to Rainbow Island, a land brimming with ancient mysteries, and bursting with wiggly, new slimes to wrangle in this sequel to the smash-hit, Slime Rancher.",- 94% of the 765 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1657630/Slime_Rancher_2/?snr=1_7_7_7000_150_8
Demonologist,Free,"25 Sep, 2023","['Horror', 'Multiplayer', 'Online Co-Op', 'Psychological Horror', 'Co-op', 'Investigation', 'First-Person', 'Dark', 'Surreal', 'Demons', 'Mystery', 'Detective', 'Indie', 'Cinematic', 'Thriller', '3D', 'Action', 'Tactical', 'Lovecraftian', 'Survival Horror']","Demonologist is a Co-Op horror game that can be played with at least 1 and up to 4 players. Your goal is to identify the type of evil spirit in cursed places and exorcise it using your equipment, either alone or with your team.",- 81% of the 516 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1929610/Demonologist/?snr=1_7_7_7000_150_8
Governor of Poker 3,Free,"19 Feb, 2016","['Gambling', 'Card Game', 'Free to Play', 'Multiplayer', 'Sports', 'Character Customization', 'Massively Multiplayer', 'Strategy', 'Western', 'Relaxing', 'Team-Based', 'Conversation', 'Casual', 'Resource Management', 'Simulation', 'PvP', 'Cartoony', 'Gaming', 'Family Friendly', 'Party']",Governor of Poker 3 is the best multiplayer poker game with a great design. In this multi-player version of Governor of Poker you compete live with thousands of real poker players to prove you are the number 1 Texas Hold ’em poker star!,- 66% of the 125 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/436150/Governor_of_Poker_3/?snr=1_7_7_7000_150_8
BlazBlue Entropy Effect - Rachel Character Pack,Free,"24 Jul, 2024","['Indie', 'Action', 'Adventure']",N/A,- 97% of the 34 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/3085820/BlazBlue_Entropy_Effect__Rachel_Character_Pack/?snr=1_7_7_7000_150_8
MX Bikes,Free,"7 Oct, 2019","['Motocross', 'Motorbike', 'Multiplayer', 'Simulation', 'Offroad', 'Realistic', 'VR', 'Racing', 'Moddable', 'Controller', 'eSports', 'Automobile Sim', 'Early Access', 'Bikes', 'Physics', 'Difficult', 'Immersive Sim', '3D', 'First-Person', 'Third Person']","MX Bikes is a realistic motocross simulator, based on a scratch built physics engine that accurately simulates motorcycle dynamics and setup options.",- 95% of the 907 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/655500/MX_Bikes/?snr=1_7_7_7000_150_8
Get To Work,Free,"2 Dec, 2024","['Adventure', 'Singleplayer', 'Funny', 'Difficult', 'Precision Platformer', '3D Platformer', 'Third Person', 'Dynamic Narration', 'Action', 'Platformer', 'Action-Adventure', '3D', 'Narration', 'Realistic', 'America', 'Comedy', 'Capitalism', 'Building', 'Dark Comedy', 'Dark Humor']",You are poor and bald. Get to Work.,- 85% of the 687 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2706170/Get_To_Work/?snr=1_7_7_7000_150_8
Fishing Planet,Free,"28 Aug, 2017","['Fishing', 'Free to Play', 'Multiplayer', 'Simulation', 'Sports', 'Relaxing', 'Realistic', 'Massively Multiplayer', 'Co-op', 'First-Person', 'Open World', 'Singleplayer', 'Online Co-Op', 'Family Friendly', 'Casual', 'Adventure', 'MMORPG', 'Action', 'Farming Sim', 'FPS']",Fishing Planet® is a free-to-play and highly realistic first-person online multiplayer fishing simulator. Developed by avid fishing enthusiasts to bring you the full thrill of actual angling on your PC.,- 87% of the 810 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/380600/Fishing_Planet/?snr=1_7_7_7000_150_8
Cult of the Lamb,Free,"11 Aug, 2022","['Base Building', 'Cute', 'Action Roguelike', 'Singleplayer', 'Dungeon Crawler', 'Character Customization', 'Roguelite', 'Dark Humor', 'Colony Sim', 'Building', '2D', 'Adventure', 'Action', 'Faith', 'Funny', 'Fantasy', 'Controller', 'Colorful', 'Strategy', 'Third Person']","Start your own cult in a land of false prophets, venturing out into diverse and mysterious regions to build a loyal community of woodland Followers and spread your Word to become the one true cult.","- 97% of the 1,983 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1313140/Cult_of_the_Lamb/?snr=1_7_7_7000_150_8
Russian Fishing 4,Free,"10 Nov, 2021","['Fishing', 'Free to Play', 'Multiplayer', 'Simulation', 'Nature', 'Realistic', 'Relaxing', 'First-Person', 'Crafting', 'Immersive Sim', 'Sports', 'Atmospheric', 'Singleplayer', 'Open World', 'Survival', 'Massively Multiplayer', 'Casual', 'Adventure', 'RPG', 'Family Friendly']","Russian Fishing 4 is a fishing simulator with RPG elements. There is no story line and the whole process is based on the concept of an open, free to roam and free to play game.",- 77% of the 983 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/766570/Russian_Fishing_4/?snr=1_7_7_7000_150_8
Hollow Knight,Free,"24 Feb, 2017","['Metroidvania', 'Souls-like', 'Platformer', 'Great Soundtrack', '2D', 'Difficult', 'Indie', 'Singleplayer', 'Atmospheric', 'Exploration', 'Adventure', 'Story Rich', 'Hand-drawn', 'Multiple Endings', 'Action', 'Dark Fantasy', 'Open World', 'Cute', 'Controller', 'Side Scroller']","Forge your own path in Hollow Knight! An epic action adventure through a vast ruined kingdom of insects and heroes. Explore twisting caverns, battle tainted creatures and befriend bizarre bugs, all in a classic, hand-drawn 2D style.","- 95% of the 7,812 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/367520/Hollow_Knight/?snr=1_7_7_7000_150_8
3DMark,Free,,"['Benchmark', 'Utilities', 'Software', '3D', 'Free to Play']","3DMark is for gamers, overclockers and system builders who want to get more out of their hardware. With its wide range of benchmark tests, 3DMark has everything you need to test your PC's performance.",- 86% of the 182 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/223850/3DMark/?snr=1_7_7_7000_150_9
WRC Generations – The FIA WRC Official Game,Free,"3 Nov, 2022","['Racing', 'Simulation', 'Realistic', 'PvP', 'Multiplayer', 'Co-op', 'Online Co-Op', 'Singleplayer', '3D', 'Automobile Sim', 'Cinematic', 'Colorful', 'Driving', 'Competitive', 'eSports', 'First-Person', 'Offroad', 'Management', 'Physics', 'VR']","Rise to all the challenges of the most comprehensive, realistic and demanding rally simulation ever developed. Dive into the heart of the action and drive the cars from the 2022 WRC championship, including the new hybrid models.",- 71% of the 32 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1953520/WRC_Generations__The_FIA_WRC_Official_Game/?snr=1_7_7_7000_150_9
Old School RuneScape,Free,"24 Feb, 2021","['MMORPG', 'Free to Play', 'Nostalgia', 'Adventure', 'Fantasy', 'Story Rich', 'Massively Multiplayer', 'RPG', 'Multiplayer', 'Character Customization', 'Third Person', 'PvE', 'Open World', 'Old School', 'PvP', 'Great Soundtrack', 'Classic', 'Exploration', 'Cult Classic', 'Lore-Rich']","The best retro fantasy MMORPG on the planet. Old School is RuneScape but… older! This is the open world you know and love, but as it was in 2007. Saying that, it’s even better than that – Old School is shaped by you, its players, with regular new content, fixes and expansions voted for by the fans!",- 13% of the 999 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1343370/Old_School_RuneScape/?snr=1_7_7_7000_150_9
Blade and Sorcery,Free,"17 Jun, 2024","['VR', 'Swordplay', 'Moddable', 'Gore', 'Action', 'Magic', 'Sandbox', 'Violent', 'Physics', 'Medieval', 'Simulation', 'Fighting', 'First-Person', 'Fantasy', 'Singleplayer', 'Adventure', 'RPG', 'Indie', 'Early Access', 'Games Workshop']","Blade & Sorcery is a built-for-VR medieval fantasy with full physics driven melee, ranged and magic combat. Become a powerful warrior, ranger or sorcerer and devastate your enemies.",- 92% of the 567 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/629730/Blade_and_Sorcery/?snr=1_7_7_7000_150_9
BLADE CHIMERA,Free,"15 Jan, 2025","['Metroidvania', 'Side Scroller', 'Exploration', '2D Platformer', 'Martial Arts', 'Platformer', 'Action RPG', '2D', 'Cyberpunk', 'Action', 'Pixel Graphics', 'Dystopian', 'Ninja', 'Demons', 'Sci-fi', 'Mystery', 'Atmospheric', 'Futuristic', 'Singleplayer', 'Indie']","Explore a dark and sinister Osaka as the Demon Hunter Shin. Battle demons, regain lost skills, and uncover the truth of your forgotten past in this exciting occult-inspired cyberpunk metroidvania.",- 85% of the 408 user reviews for this game are positive.,https://store.steampowered.com/app/2671230/BLADE_CHIMERA/?snr=1_7_7_7000_150_9
灾厄黑龙与谎言公主,Free,"23 Jan, 2025","['RPG', 'Visual Novel', 'Dating Sim', 'Otome', 'Interactive Fiction', '2D', 'Romance', 'Female Protagonist', 'Funny', 'JRPG', 'Exploration', '2D Platformer', 'Word Game', 'Cute', 'First-Person', 'Adventure', 'Lore-Rich', 'Story Rich', 'Multiple Endings', 'Fantasy']",这是身为人类的公主，教会了强大而冷漠的黑龙，何为「爱」的故事。玩家将扮演故事中的女主角——一名人类国度的公主，与一头黑龙建立羁绊，融化与温暖它的心灵，为自身谋得生存希望。令人啼笑皆非的生活开始啦！,- 97% of the 122 user reviews for this game are positive.,https://store.steampowered.com/app/2850190/_/?snr=1_7_7_7000_150_9
Dune: Spice Wars,Free,"14 Sep, 2023","['Management', 'Singleplayer', 'Sci-fi', 'RTS', 'Strategy', '4X', 'Grand Strategy', 'Simulation', 'Real Time Tactics', 'Building', 'Tactical', 'Economy', 'War', 'Diplomacy', 'Multiplayer', 'Base Building', 'Co-op', 'PvP', 'PvE', 'Indie']","A 4X real-time strategy game from the developers of the critically acclaimed Northgard. Set in Frank Herbert’s groundbreaking Dune universe, you must lead your faction and battle for control and dominance over the harsh desert planet of Arrakis.",- 78% of the 114 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1605220/Dune_Spice_Wars/?snr=1_7_7_7000_150_9
Human Fall Flat,Free,"22 Jul, 2016","['Co-op', 'Funny', 'Puzzle', 'Adventure', 'Physics', 'Sandbox', 'Puzzle Platformer', 'Action', 'Multiplayer', 'Open World', 'Local Co-Op', 'Indie', 'Local Multiplayer', 'Comedy', 'Parkour', 'Casual', 'Split Screen', '3D Platformer', 'Singleplayer', 'Simulation']","Human Fall Flat is a hilarious, light-hearted platformer set in floating dreamscapes that can be played solo or with up to 8 players online. Free new levels keep its vibrant community rewarded.","- 94% of the 1,080 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/477160/Human_Fall_Flat/?snr=1_7_7_7000_150_9
DCS World Steam Edition,Free,"2 Aug, 2013","['Simulation', 'Flight', 'Free to Play', 'Multiplayer', 'Military', 'Realistic', 'VR', 'War', 'Open World', 'Singleplayer', 'Shooter', 'Action', 'Co-op', 'Sandbox', 'TrackIR', 'First-Person', 'Tanks', 'Strategy', 'FPS', 'Massively Multiplayer']","Feel the excitement of flying the Su-25T ""Frogfoot"" attack jet and the TF-51D ""Mustang"" in the free-to-play Digital Combat Simulator World!",- 84% of the 572 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/223750/DCS_World_Steam_Edition/?snr=1_7_7_7000_150_9
Aimlabs,Free,"16 Jun, 2023","['Free to Play', 'FPS', 'Shooter', 'Simulation', 'Multiplayer', 'Singleplayer', 'First-Person', 'Action', 'eSports', 'Competitive', 'Indie', 'Sniper', 'Casual', 'Fast-Paced', 'Score Attack', 'Difficult', 'Early Access', 'Tactical', 'Adventure', 'Third-Person Shooter']","Aimlabs is the aim trainer of choice for over 40 Million players, from beginners to esports pros. Our unique aim analysis optimizes your gameplay, targets your weaknesses & builds key skills for any FPS game! Time to warm up with our unlimited scenarios & rank up in-game!","- 76% of the 1,455 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/714010/Aimlabs/?snr=1_7_7_7000_150_9
Nine Sols,Free,"28 May, 2024","['Metroidvania', 'Souls-like', 'Action', 'Difficult', 'Platformer', '2D', 'Hand-drawn', 'Atmospheric', 'Adventure', 'Cats', 'Story Rich', 'Dark Fantasy', 'Gore', 'Sci-fi', 'Indie', 'Mythology', 'Singleplayer', 'Martial Arts', 'Action-Adventure', 'Comic Book']","Nine Sols is a lore rich, hand-drawn 2D action-platformer featuring Sekiro-inspired deflection focused combat. Embark on a journey of eastern fantasy, explore the land once home to an ancient alien race, and follow a vengeful hero’s quest to slay the 9 Sols, formidable rulers of this forsaken realm.","- 94% of the 2,649 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1809540/Nine_Sols/?snr=1_7_7_7000_150_9
ARMORED CORE™ VI FIRES OF RUBICON™,Free,"24 Aug, 2023","['Mechs', 'Character Customization', 'Action', 'Robots', 'Third Person', 'Combat', 'Fast-Paced', 'Sci-fi', '3D', 'Souls-like', 'Multiplayer', 'Futuristic', 'Post-apocalyptic', 'Singleplayer', 'Difficult', 'Vehicular Combat', 'Soundtrack', 'Military', 'Action-Adventure', 'Atmospheric']",A new action game based on the concept of the ARMORED CORE series that uses the knowledge gained from FromSoftware's recent action game development.,"- 92% of the 1,256 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1888160/ARMORED_CORE_VI_FIRES_OF_RUBICON/?snr=1_7_7_7000_150_9
Vampire Survivors,Free,"20 Oct, 2022","['Action Roguelike', 'Bullet Hell', 'Pixel Graphics', 'Roguelite', '2D', 'Vampire', 'Indie', 'Singleplayer', 'Casual', 'Arcade', 'Action', 'Roguelike', 'RPG', 'Controller', 'Retro', 'Score Attack', 'Dark Fantasy', 'Action RPG', 'Local Co-Op', '1980s']","Mow down thousands of night creatures and survive until dawn! Vampire Survivors is a gothic horror casual game with rogue-lite elements, where your choices can allow you to quickly snowball against the hundreds of monsters that get thrown at you.","- 96% of the 1,637 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1794680/Vampire_Survivors/?snr=1_7_7_7000_150_9
